text,label
ЕЩ,he_from_ru
רוצה,he
טא,ru_from_he
בגח/ אבלנ,ru_from_he
גד,ru_from_he
щк тще,en_from_ru
שךדם שכאקר,en_from_he
פךאבצ,ru_from_he
работа,ru
HUSG,he_from_en
потом,ru
כן,he
day,en
цфте ьфлу,en_from_ru
וךא,ru_from_he
где,ru
дело,ru
נט ןמ,en_from_he
XPR T<,he_from_en
цфн,en_from_ru
rjnjhsq,ru_from_en
ОГФС МРМ,he_from_ru
e ntgthm,ru_from_en
מי,he
ТР,he_from_ru
цшер нщг,en_from_ru
gjnjv,ru_from_en
RE,he_from_en
ЕРФ,he_from_ru
gjl,ru_from_en
נפ חטכ,ru_from_he
ЕЩ РЛЫ,he_from_ru
גם,en_from_he
KNV TO,he_from_en
ckjdj ujkjdf,ru_from_en
up,en
даже,ru
ЛЕ,he_from_ru
место,ru
רואה,he
nj;t z,ru_from_en
гыу,en_from_ru
ТР,he_from_ru
lkz yj,ru_from_en
עולם,he
ецщ фтн,en_from_ru
with,en
not,en
уж,ru
xtkjdtr ltkj,ru_from_en
ךכףא,ru_from_he
ПГЛЩ,he_from_ru
כ,ru_from_he
׳יןבי,en_from_he
ешьу тщ,en_from_ru
HFUK VUT,he_from_en
back,en
nj,ru_from_en
N<H,he_from_en
ךכףא,ru_from_he
ЛЕ,he_from_ru
к,ru
איקרק טםו,en_from_he
GHR HU<R,he_from_en
MRHL T<V,he_from_en
גבא נפ,ru_from_he
יש,he
one,en
because,en
NV FK,he_from_en
KJO JUAC,he_from_en
иге ршь,en_from_ru
כל,he
ыру,en_from_ru
GO NAPJV,he_from_en
also,en
my,en
םוא,en_from_he
вщ,en_from_ru
ZV,he_from_en
after,en
ЕЩ,he_from_ru
ни,ru
any,en
МРМ ЕГ,he_from_ru
קף,ru_from_he
טנסמח,ru_from_he
bvtnm,ru_from_en
at,en
YUC RE,he_from_en
ее,ru
NV,he_from_en
сам,ru
TO,he_from_en
идти,ru
נשבל םוא,en_from_he
׳ישא למם׳,en_from_he
дщщл нщг,en_from_ru
איןד אישמ,en_from_he
םר גם,en_from_he
עם,he
כן,he
על,he
SRL,he_from_en
rjnjhsq,ru_from_en
משפחה,he
чтобы,ru
НГС,he_from_ru
כדי,he
ПЩ,he_from_ru
ьщые тще,en_from_ru
טכ עחך,ru_from_he
щту шт,en_from_ru
SCR,he_from_en
GUKO,he_from_en
РГЩ ЕБ,he_from_ru
only,en
там,ru
ерут цщгдв,en_from_ru
TU VHV,he_from_en
know,en
ОРРЩ,he_from_ru
ПГФМ,he_from_ru
МРМ ЯТШ,he_from_ru
ЕРД ЛЕ,he_from_ru
טח נהאמצ,ru_from_he
just,en
םאיקר,en_from_he
ybxnj cdjq,ru_from_en
ОГФС,he_from_ru
tt,ru_from_en
pltcm gthdsq,ru_from_en
'njn jxtym,ru_from_en
טנסמח,ru_from_he
פעם,he
вы,ru
ЕСЛ РГЩ,he_from_ru
мы,ru
only,en
עושה,he
TO,he_from_en
TVCV KT,he_from_en
מי,he
быть,ru
she,en
ТМ ЛЕ,he_from_ru
ЕГТК,he_from_ru
אני,he
нщгк,en_from_ru
ןמאם ןאד,en_from_he
щту ершы,en_from_ru
АЫР ТР,he_from_ru
фдд,en_from_ru
שד נק,en_from_he
מי,he
вфн цфте,en_from_ru
ерфе,en_from_ru
VHV,he_from_en
ЕКЮ ТР,he_from_ru
אהבה,he
בכה מחמ,ru_from_he
ujkjdf,ru_from_en
דיק גם,en_from_he
ЕБМ АЛ,he_from_ru
FSH,he_from_en
ОРРЩ РГБК,he_from_ru
ЯМ,he_from_ru
RUMV,he_from_en
use,en
other,en
go,en
за,ru
ק,ru_from_he
первый,ru
ckjdj vjxm,ru_from_en
בא,he
מאעאיצ,ru_from_he
איקצ םאיקר,en_from_he
jxtym,ru_from_en
that,en
rfr cdjq,ru_from_en
кто,ru
שם,he
GFAHU <NHS,he_from_en
look,en
ךםםל םור,en_from_he
עםםג,en_from_he
כי,he
фтн лтщц,en_from_ru
HU<R,he_from_en
בא,he
יכתחמכ ךחה,ru_from_he
ЫСК ЕРЗМ,he_from_ru
תדמצ חךנט,ru_from_he
ח פכ,ru_from_he
с,ru
пщщв,en_from_ru
ПАФРГ ЛЕ,he_from_ru
"hf,jnf",ru_from_en
ерфт ф,en_from_ru
there,en
сказать,ru
FI,he_from_en
VUT,he_from_en
зущзду,en_from_ru
גיאהז חטנ,ru_from_he
וחך,ru_from_he
ерун,en_from_ru
nfv ljv,ru_from_en
ерфе,en_from_ru
HRJ HA,he_from_en
ZV,he_from_en
к,ru
ףא רחוךכ,ru_from_he
РГЫП,he_from_ru
TCK,he_from_en
лицо,ru
в,ru
они,ru
N<H CT,he_from_en
нщг,en_from_ru
ыфн,en_from_ru
עחך בלחגח,ru_from_he
ANA XPR,he_from_en
ТР ФЩ,he_from_ru
ש איקרק,en_from_he
ךחה עאיגד/,ru_from_he
םהקר,en_from_he
when,en
אני,he
ьн щтдн,en_from_ru
עחך,ru_from_he
just,en
הד,ru_from_he
",snm",ru_from_en
טא,ru_from_he
יודע,he
ашкые,en_from_ru
ntgthm,ru_from_en
здесь,ru
рфму,en_from_ru
into,en
מי,he
במחזמצ,ru_from_he
בית,he
לחם,he
a,en
my,en
АЛ ЬКРД,he_from_ru
ТМ АЛ,he_from_ru
THPV,he_from_en
now,en
CT,he_from_en
איקצ,en_from_he
החסצ,ru_from_he
рфму,en_from_ru
GUAV,he_from_en
think,en
יודע,he
שמ,en_from_he
ерфт ифсл,en_from_ru
rfr ybxnj,ru_from_en
NH,he_from_en
ЕКЮ,he_from_ru
pf ult,ru_from_en
אהבה,he
גם,en_from_he
מים,he
иге,en_from_ru
ешьу,en_from_ru
יכפ,ru_from_he
כםר,en_from_he
את,he
עאיגד/,ru_from_he
ר ףנפטצ,ru_from_he
look,en
ירח,he
people,en
РКО ЯТШ,he_from_ru
под,ru
an,en
החסצ,ru_from_he
дело,ru
yb,ru_from_en
דםצק ׳ק,en_from_he
׳ןךך,en_from_he
фищге ьн,en_from_ru
now,en
ершы,en_from_ru
ТР,he_from_ru
דקק איקצ,en_from_he
щерук огые,en_from_ru
what,en
את,he
ult,ru_from_en
ешьу рщц,en_from_ru
ЫСК,he_from_ru
pf ns,ru_from_en
טכ וחך,ru_from_he
טח גיאהז,ru_from_he
this,en
ша зущзду,en_from_ru
ОРРЩ,he_from_ru
בא/סכב,ru_from_he
יכתחמכ,ru_from_he
HFUK NAPJV,he_from_en
איפה,he
אבל,he
מה,he
לא,he
ךןלק,en_from_he
כדי,he
ерун,en_from_ru
דקק טקשר,en_from_he
jlby,ru_from_en
for,en
׳קךך ׳ישא,en_from_he
ןמ,en_from_he
ЕСЛ,he_from_ru
ашкые фищге,en_from_ru
ntgthm,ru_from_en
KJO TBH,he_from_en
אהבה,he
that,en
ерфт,en_from_ru
жизнь,ru
מחמ נ,ru_from_he
же,ru
VHV,he_from_en
THA,he_from_en
ZV,he_from_en
ВЩ ЛТМ,he_from_ru
с,ru
vs lf;t,ru_from_en
VHV,he_from_en
תמיד,he
nj crfpfnm,ru_from_en
יותר,he
жизнь,ru
в,ru
фтн ашкые,en_from_ru
фы,en_from_ru
",snm",ru_from_en
אןצק שךדם,en_from_he
give,en
тщц ещ,en_from_ru
עחמחה,ru_from_he
ЯМ,he_from_ru
or,en
nfv,ru_from_en
f yt,ru_from_en
ANA JUAC,he_from_en
V,he_from_en
СЕ,he_from_ru
ujkjdf yf,ru_from_en
црфе щк,en_from_ru
lkz tckb,ru_from_en
גם,he
שד,en_from_he
this,en
one,en
М,he_from_ru
עולם,he
N<H,he_from_en
еруыу цщкл,en_from_ru
HA,he_from_en
црщ,en_from_ru
וךא וךא,ru_from_he
סמח עחך,ru_from_he
ודק נקבשודק,en_from_he
their,en
вы,ru
גם,en_from_he
ПГФМ,he_from_ru
׳שט םהקר,en_from_he
וד םמק,en_from_he
;t njn,ru_from_en
to,en
ЛЕ,he_from_ru
וד,en_from_he
עם איקןר,en_from_he
цршср ф,en_from_ru
щк,en_from_ru
лицо,ru
ח בכה,ru_from_he
טח,ru_from_he
VUT,he_from_en
Л КУ,he_from_ru
שמג,en_from_he
נק איקט,en_from_he
цшдд Ш,en_from_ru
место,ru
באתז,ru_from_he
какой,ru
гы,en_from_ru
КГЬМ,he_from_ru
בא/סכב,ru_from_he
еруку,en_from_ru
עכשיו,he
יכתחמכ,ru_from_he
׳ישא,en_from_he
תדמצ נהאמצ,ru_from_he
рфму щту,en_from_ru
ctqxfc,ru_from_en
אשלק,en_from_he
go,en
АР ЕРФ,he_from_ru
פעם,he
цудд фы,en_from_ru
׳ים קהקמ,en_from_he
ךח,ru_from_he
into,en
טנ סמחתד,ru_from_he
пуе,en_from_ru
your,en
אןצק איקןר,en_from_he
ANA,he_from_en
בשמ,en_from_he
VHV,he_from_en
идти,ru
lkz cdjq,ru_from_en
אם,he
משפחה,he
ctqxfc,ru_from_en
ничто,ru
все,ru
יש,he
ащк ыфн,en_from_ru
איך,he
ב ךלז,ru_from_he
фы,en_from_ru
нщг вфн,en_from_ru
םאיקר,en_from_he
сам,ru
זה,he
ашкые,en_from_ru
ntgthm rfrjq,ru_from_en
nj;t cnjznm,ru_from_en
GO,he_from_en
bvtnm,ru_from_en
nfv ljv,ru_from_en
באתז,ru_from_he
ג חטכ,ru_from_he
ша сфт,en_from_ru
ПРК,he_from_ru
с,ru
שמט,en_from_he
year,en
пшму ьн,en_from_ru
KJO,he_from_en
rjnjhsq,ru_from_en
ЯТШ,he_from_ru
С,he_from_ru
по,ru
ךןלק מק׳,en_from_he
щмук фтн,en_from_ru
they,en
רק,he
זה,he
the,en
lkz yb,ru_from_en
any,en
ןאד ךןלק,en_from_he
well,en
до,ru
рук,en_from_ru
לנ,ru_from_he
נק,en_from_he
ljv cdjq,ru_from_en
РГЫП,he_from_ru
like,en
идти,ru
ybxnj,ru_from_en
אתה,he
ЕБ Л,he_from_ru
ОРРЩ ОРРЩ,he_from_ru
איקצ איקרק,en_from_he
ב,ru_from_he
new,en
when,en
גחמ,ru_from_he
KJO,he_from_en
after,en
YUC HRJ,he_from_en
ше,en_from_ru
щерук,en_from_ru
SCR K,he_from_en
щгк,en_from_ru
מה,he
AK,he_from_en
стать,ru
РКО МРМ,he_from_ru
גד החסצ,ru_from_he
אשלק,en_from_he
all,en
надо,ru
or,en
ךח קף,ru_from_he
С,he_from_ru
רמח סמח,ru_from_he
pf tckb,ru_from_en
FI,he_from_en
NHO JHHO,he_from_en
тот,ru
ЛЕ,he_from_ru
'nj,ru_from_en
TBH K,he_from_en
вфн,en_from_ru
בית,he
טםו קהקמ,en_from_he
ВЩ КГЕМ,he_from_ru
"rnj ,snm",ru_from_en
какой,ru
HU<R CT,he_from_en
TVCV TBH,he_from_en
מםא ןכ,en_from_he
c,ru_from_en
שמ,en_from_he
מי,he
people,en
יכול,he
NV,he_from_en
как,ru
עח,ru_from_he
ршы,en_from_ru
ТР СЕ,he_from_ru
ךןלק ישהק,en_from_he
щту,en_from_ru
МГЕ,he_from_ru
быть,ru
rjnjhsq yj,ru_from_en
ZNI,he_from_en
гы,en_from_ru
njkmrj ds,ru_from_en
איפה,he
׳ים םמ,en_from_he
HUO,he_from_en
где,ru
cdjq pf,ru_from_en
ЕМСМ,he_from_ru
and,en
דשט,en_from_he
работа,ru
себя,ru
rjulf,ru_from_en
для,ru
CH<,he_from_en
וד שךך,en_from_he
но,ru
לא,he
кто,ru
אןצק ן,en_from_he
make,en
ТР,he_from_ru
rjnjhsq,ru_from_en
ФЛ,he_from_ru
out,en
than,en
СРБ,he_from_ru
о,ru
фдд,en_from_ru
ершы црут,en_from_ru
человек,ru
so,en
зущзду ерун,en_from_ru
איקמ,en_from_he
time,en
ПЩ,he_from_ru
האבמח,ru_from_he
ьщые,en_from_ru
כרםצ,en_from_he
ОРРЩ,he_from_ru
נט,en_from_he
РГБК,he_from_ru
עקא איקןר,en_from_he
ל,he
когда,ru
איך,he
МГЕ,he_from_ru
тот,ru
דקק,en_from_he
dtcm rfrjq,ru_from_en
цудд ыфн,en_from_ru
ZV,he_from_en
ершы,en_from_ru
ТЕГЫ,he_from_ru
ZNI,he_from_en
the,en
потом,ru
חךנט,ru_from_he
לחם,he
KT,he_from_en
חטנ,ru_from_he
ופ,en_from_he
фы,en_from_ru
ПЩ,he_from_ru
yj,ru_from_en
take,en
ашкые ьщые,en_from_ru
אני,he
חטנ חטנ,ru_from_he
МРМ,he_from_ru
стать,ru
рук ше,en_from_ru
ןאד,en_from_he
אןצק,en_from_he
KT SRL,he_from_en
JHHO,he_from_en
באתז ךכףא,ru_from_he
SCR,he_from_en
ничто,ru
צםדא,en_from_he
pltcm,ru_from_en
РГЩ ЯТШ,he_from_ru
ФЩ,he_from_ru
здесь,ru
שךך ׳ןךך,en_from_he
גחמ ג,ru_from_he
עם,he
םמק,en_from_he
",snm crfpfnm",ru_from_en
тщ ерушк,en_from_ru
vjxm,ru_from_en
לנ,ru_from_he
כםר ׳ןךך,en_from_he
crfpfnm,ru_from_en
יכתחמכ,ru_from_he
вот,ru
КУ ТЕГЫ,he_from_ru
ершы,en_from_ru
щту,en_from_ru
что,ru
СЕ ЯТШ,he_from_ru
טםו ןמאם,en_from_he
НГС ТФЗОМ,he_from_ru
ףנפטצ,ru_from_he
רק,he
ר מח,ru_from_he
и,ru
MRHL NTUS,he_from_en
дом,ru
DO C,he_from_en
נשבל,en_from_he
other,en
как,ru
איש,he
how,en
еруь туц,en_from_ru
гыу нщг,en_from_ru
ЛТМ,he_from_ru
עקא,en_from_he
אומר,he
ЕБ,he_from_ru
ן,en_from_he
АЛ ЗПЩ,he_from_ru
למה,he
ЛЕ ТР,he_from_ru
בית,he
על,he
דם ׳ןךך,en_from_he
רחמחיד/,ru_from_he
םר גשט,en_from_he
нщг ерфе,en_from_ru
זמן,he
מחלצרח מחמ,ru_from_he
גשט אישמ,en_from_he
לחם,he
םור ךןלק,en_from_he
гз,en_from_ru
any,en
כ,ru_from_he
חיים,he
вщ щтдн,en_from_ru
גם,en_from_he
ЕМСМ,he_from_ru
טםור א׳ם,en_from_he
цфн,en_from_ru
טוב,he
xnj xnj,ru_from_en
РГБК ЕМСМ,he_from_ru
дом,ru
ПЛ ПАФРГ,he_from_ru
kbwj,ru_from_en
מם,en_from_he
вщ,en_from_ru
vtcnj tt,ru_from_en
over,en
ירח,he
штещ,en_from_ru
ЕГТК,he_from_ru
не,ru
если,ru
ТФЗОМ,he_from_ru
AK,he_from_en
рфму зущзду,en_from_ru
׳קךך צםדא,en_from_he
ТБР,he_from_ru
בגח/,ru_from_he
what,en
או,he
он,ru
гыу,en_from_ru
GHR,he_from_en
HU<R ANA,he_from_en
jxtym,ru_from_en
RUTV,he_from_en
cdjq,ru_from_en
ЕБМ,he_from_ru
CT,he_from_en
קף ךחה,ru_from_he
dct vjxm,ru_from_en
",snm ult",ru_from_en
ЛЕ М,he_from_ru
ФТФ,he_from_ru
раз,ru
גאבצ ברכפכמצ,ru_from_he
other,en
yj ntgthm,ru_from_en
K,he_from_en
ьщые,en_from_ru
tt bvtnm,ru_from_en
האבמח לנ,ru_from_he
SCR THA,he_from_en
djn,ru_from_en
הוא,he
היה,he
ק,ru_from_he
ьщые,en_from_ru
take,en
GFAHU,he_from_en
בםוךג אם,en_from_he
сщьу щмук,en_from_ru
но,ru
א׳ם ןמאם,en_from_he
"מחףא ,מח",ru_from_he
אא,ru_from_he
טנ נהאמצ,ru_from_he
ЕГ СЕ,he_from_ru
את,he
בא,he
דיק,en_from_he
ьфлу дщщл,en_from_ru
to,en
РФ,he_from_ru
ר נ,ru_from_he
еруыу,en_from_ru
ыуу пщ,en_from_ru
JUAC V,he_from_en
b ljv,ru_from_en
црфе фищге,en_from_ru
חושב,he
cnjznm,ru_from_en
тоже,ru
ארץ,he
כל,he
NTUS,he_from_en
фе ща,en_from_ru
עם,he
זה,he
KNV HKS,he_from_en
NAPJV NAPJV,he_from_en
цщгдв ерут,en_from_ru
what,en
for,en
כ,ru_from_he
'nj,ru_from_en
d,ru_from_en
весь,ru
ZV YUC,he_from_en
PGO GK,he_from_en
נ פךאבצ,ru_from_he
ופ,en_from_he
נקבשודק,en_from_he
по,ru
for,en
gjnjv,ru_from_en
ג בגח/,ru_from_he
KNV,he_from_en
him,en
ТР ЛТМ,he_from_ru
ב,ru_from_he
ащк,en_from_ru
",מחמ",ru_from_he
עכשיו,he
rnj,ru_from_en
умут лтщц,en_from_ru
цшер ше,en_from_ru
АЕШ,he_from_ru
his,en
ЕРЗМ КГЕМ,he_from_ru
יותר,he
ешьу тщ,en_from_ru
друг,ru
dhtvz,ru_from_en
r vjxm,ru_from_en
НГС ОРРЩ,he_from_ru
שם,he
או,he
ащк вщ,en_from_ru
ЫСК,he_from_ru
если,ru
c,ru_from_en
ЛТМ Л,he_from_ru
צשלק,en_from_he
that,en
THA,he_from_en
כן,he
этот,ru
ьн ща,en_from_ru
and,en
ьфлу нуфк,en_from_ru
צםדא שמט,en_from_he
БТРЫ,he_from_ru
our,en
лтщц ешьу,en_from_ru
מי,he
ולכפ,ru_from_he
если,ru
сам,ru
С,he_from_ru
after,en
e ujl,ru_from_en
אשלק בשמ,en_from_he
чтобы,ru
nfv dhtvz,ru_from_en
cfv,ru_from_en
איך,he
VUT YUC,he_from_en
time,en
מי,he
gj,ru_from_en
בא/סכב סמחתד,ru_from_he
ybxnj j,ru_from_en
мочь,ru
שמש,he
שם,he
ПРК,he_from_ru
KNV HA,he_from_en
ше,en_from_ru
ds,ru_from_en
זמן,he
идти,ru
איקצ יןד,en_from_he
штещ,en_from_ru
тщц,en_from_ru
лтщц,en_from_ru
с,ru
кто,ru
פעם,he
цшдд,en_from_ru
עיר,he
ЕИР ПГФМ,he_from_ru
could,en
לחם,he
ерушк,en_from_ru
SCR FSH,he_from_en
рук дщщл,en_from_ru
no,en
בלחגח,ru_from_he
TUNR N<H,he_from_en
חסאטצ וחך,ru_from_he
зущзду,en_from_ru
ЕГТК ЕГ,he_from_ru
штещ ыщ,en_from_ru
יק,en_from_he
ב,ru_from_he
;bpym,ru_from_en
time,en
that,en
חטכ אבלנ,ru_from_he
כםר טםור,en_from_he
раз,ru
some,en
CT,he_from_en
кто,ru
איפה,he
РГЩ ЛТМ,he_from_ru
фы лтщц,en_from_ru
כדי,he
ершы сщьу,en_from_ru
over,en
bvtnm,ru_from_en
щту,en_from_ru
",snm",ru_from_en
туц,en_from_ru
these,en
החסצ,ru_from_he
ТРЩ АШ,he_from_ru
",מחמ רכר",ru_from_he
tt ltkj,ru_from_en
они,ru
נהאמצ תדמצ,ru_from_he
ыуу щк,en_from_ru
אבל,he
נהאמצ יכפ,ru_from_he
ТЕГЫ,he_from_ru
וחך,ru_from_he
PGO HFUK,he_from_en
גיאהז חךנט,ru_from_he
וד,en_from_he
акщь тще,en_from_ru
time,en
׳שמא מק׳,en_from_he
такой,ru
איש,he
them,en
RUMV,he_from_en
ספר,he
мы,ru
רואה,he
ерфт,en_from_ru
нщгк,en_from_ru
nfrjq ujl,ru_from_en
איקמ ׳קךך,en_from_he
םוא,en_from_he
give,en
TR> XPR,he_from_en
фдд,en_from_ru
make,en
איקדק צט,en_from_he
",snm",ru_from_en
היה,he
מד,ru_from_he
КУ ЯМ,he_from_ru
דקק,en_from_he
ספר,he
когда,ru
ЕКЮ ЬКРД,he_from_ru
אישא איק,en_from_he
dtcm ltkj,ru_from_en
that,en
kb bp,ru_from_en
пуе,en_from_ru
jy,ru_from_en
j z,ru_from_en
after,en
ли,ru
HRJ,he_from_en
такой,ru
ב,he
дшлу,en_from_ru
רחוךכ,ru_from_he
ЕБ,he_from_ru
טוב,he
иусфгыу фтв,en_from_ru
think,en
שמג יןצ,en_from_he
VHV,he_from_en
ZNI FH,he_from_en
из,ru
црфе,en_from_ru
עאיגד/ נךמנ,ru_from_he
חטכ ז,ru_from_he
все,ru
RE,he_from_en
тоже,ru
מי,he
נ,ru_from_he
than,en
about,en
נוא,en_from_he
םהקר ׳שט,en_from_he
NAPJV,he_from_en
בשמ,en_from_he
rfrjq,ru_from_en
NH,he_from_en
GO,he_from_en
רכרח/,ru_from_he
щт,en_from_ru
אישמ,en_from_he
and,en
",מח",ru_from_he
מאעאיצ,ru_from_he
עולם,he
КГЕМ,he_from_ru
עולם,he
гз,en_from_ru
will,en
ЯМ,he_from_ru
these,en
но,ru
МГЕ,he_from_ru
N<H,he_from_en
первый,ru
זמן,he
ב,he
VHV KNV,he_from_en
lf;t,ru_from_en
GUAV,he_from_en
רק,he
ns,ru_from_en
cnjznm,ru_from_en
of,en
דםצק איקט,en_from_he
א׳ם,en_from_he
ףא,ru_from_he
тще фаеук,en_from_ru
друг,ru
ןאד,en_from_he
that,en
רואה,he
фе еруыу,en_from_ru
ЕБ РЛЫ,he_from_ru
YUC,he_from_en
אם,he
יכפ מכה,ru_from_he
;t jlby,ru_from_en
cnfnm,ru_from_en
האבמח,ru_from_he
דקק פקםפךק,en_from_he
שמ יןד,en_from_he
ьщые нуфк,en_from_ru
אבלנ,ru_from_he
С КГЬМ,he_from_ru
ыру цщкл,en_from_ru
ЕЩ,he_from_ru
ЫКД,he_from_ru
b,ru_from_en
take,en
קהקמ,en_from_he
what,en
AK,he_from_en
ןכ,en_from_he
איןד,en_from_he
фищге,en_from_ru
SRL,he_from_en
шт ьн,en_from_ru
ЯТШ ЯМ,he_from_ru
ב,he
ФЩ,he_from_ru
ещ ешьу,en_from_ru
только,ru
סאלחגאר יכתחמכ,ru_from_he
КУ,he_from_ru
TVCV <NHS,he_from_en
рук црфе,en_from_ru
רואה,he
עןהק,en_from_he
of,en
KT TUNR,he_from_en
אם,he
מים,he
ב,ru_from_he
טםו,en_from_he
רואה,he
HRJ FK,he_from_en
ףא אא,ru_from_he
CH<,he_from_en
быть,ru
ב עאיגד/,ru_from_he
some,en
רחוךכ,ru_from_he
אם,en_from_he
когда,ru
people,en
'njn ybxnj,ru_from_en
THL RUTV,he_from_en
когда,ru
человек,ru
vs,ru_from_en
his,en
רואה,he
שם,he
their,en
KT,he_from_en
TUNR,he_from_en
nj;t,ru_from_en
иусфгыу еруь,en_from_ru
דם,en_from_he
מחףא,ru_from_he
dtcm gjl,ru_from_en
GHR,he_from_en
THL ZV,he_from_en
lheu,ru_from_en
цшер цшер,en_from_ru
еруку,en_from_ru
אתה,he
ПЩ,he_from_ru
first,en
теперь,ru
ЧЗК ПАФРГ,he_from_ru
щгк дщщл,en_from_ru
С НГС,he_from_ru
יש,he
מאוד,he
בכה חךנט,ru_from_he
שא,en_from_he
THL RUTV,he_from_en
vjxm,ru_from_en
РГЫП ПГФМ,he_from_ru
טא,ru_from_he
למה,he
now,en
other,en
there,en
вфн,en_from_ru
כןרדא צט,en_from_he
ерфт,en_from_ru
ЕРФ,he_from_ru
so,en
צםדא יןצ,en_from_he
время,ru
работа,ru
ТРЩ,he_from_ru
מכרח/ טנסמח,ru_from_he
נ לנ,ru_from_he
ЕГ,he_from_ru
טוב,he
YUC,he_from_en
ךםםל נקבשודק,en_from_he
рук,en_from_ru
טא,ru_from_he
ифсл цшер,en_from_ru
KT NAPJV,he_from_en
when,en
ודק,en_from_he
f,ru_from_en
גיאהז טכ,ru_from_he
",מח",ru_from_he
if,en
штещ,en_from_ru
איפה,he
איש,he
מק׳ צשלק,en_from_he
ךח,ru_from_he
njkmrj,ru_from_en
up,en
GHR,he_from_en
nj,ru_from_en
איק מם,en_from_he
стать,ru
us,en
себя,ru
עולם,he
מאוד,he
иметь,ru
нуфк,en_from_ru
׳יקמ דיק,en_from_he
ופ,en_from_he
בגח/,ru_from_he
С,he_from_ru
לנ טנסמח,ru_from_he
ЕБ АЕШ,he_from_ru
РФ ЛОЩ,he_from_ru
дом,ru
ЯМ КГЬМ,he_from_ru
טקשר,en_from_he
время,ru
црфе црщ,en_from_ru
come,en
ЯТШ,he_from_ru
עם טםור,en_from_he
дщщл,en_from_ru
ТР ЧЗК,he_from_ru
עחמחה גבא,ru_from_he
ВЩ ЕГТК,he_from_ru
come,en
מק׳,en_from_he
жизнь,ru
c,ru_from_en
не,ru
כ,ru_from_he
םמךט איק,en_from_he
my,en
he,en
здесь,ru
у,ru
צק,en_from_he
црут,en_from_ru
do,en
RE TVCV,he_from_en
NHO,he_from_en
שמש,he
NHO MRHL,he_from_en
ר,ru_from_he
здесь,ru
только,ru
когда,ru
где,ru
time,en
jlby,ru_from_en
עם,he
djn ukfp,ru_from_en
וד,en_from_he
они,ru
איפה,he
זה,he
j z,ru_from_en
איקדק,en_from_he
not,en
טוב,he
весь,ru
יכתחמכ,ru_from_he
на,ru
цудд еру,en_from_ru
יש,he
jy cnjznm,ru_from_en
сщьу,en_from_ru
ничто,ru
איקט איןד,en_from_he
rjulf lheu,ru_from_en
about,en
ыщ,en_from_ru
SRL,he_from_en
слово,ru
ОРРЩ,he_from_ru
РФ СРБ,he_from_ru
"ct,z",ru_from_en
כאן,he
АР ФТФ,he_from_ru
РЛЫ,he_from_ru
ПГФМ ЕИР,he_from_ru
цудд,en_from_ru
же,ru
АЛ ЕРФ,he_from_ru
ВЩ ОГФС,he_from_ru
только,ru
ТР,he_from_ru
סאלחגאר נךמנ,ru_from_he
ЛТМ ФЛ,he_from_ru
ybxnj yflj,ru_from_en
באתז נפ,ru_from_he
NV VUT,he_from_en
FTI,he_from_en
have,en
his,en
פעם,he
משפחה,he
кто,ru
פךאבצ,ru_from_he
z,ru_from_en
ЧЗК,he_from_ru
ילד,he
other,en
אשלק,en_from_he
hfp jy,ru_from_en
דרך,he
איקרק,en_from_he
nfrjq,ru_from_en
way,en
תמיד,he
all,en
";bpym ,snm",ru_from_en
ЛЕ,he_from_ru
ףנפטצ,ru_from_he
фе,en_from_ru
נשבל עם,en_from_he
אןצק,en_from_he
the,en
׳קךך אשלק,en_from_he
לא,he
себя,ru
זה,he
"במחזמצ ,מח",ru_from_he
АР ЕМСМ,he_from_ru
rnj jy,ru_from_en
אם,en_from_he
но,ru
במכמצ נפ,ru_from_he
ЕМСМ РГЩ,he_from_ru
e;,ru_from_en
מח,ru_from_he
на,ru
מים,he
ЕЩ,he_from_ru
njkmrj cdjq,ru_from_en
стать,ru
NH,he_from_en
ецщ ерут,en_from_ru
חיים,he
РГЩ ЕЩ,he_from_ru
SCR JUAC,he_from_en
they,en
ןמ נט,en_from_he
ЯМ ЕИР,he_from_ru
yflj,ru_from_en
יום,he
she,en
םר,en_from_he
ьфлу,en_from_ru
ОГФС,he_from_ru
еру,en_from_ru
быть,ru
gthdsq ntgthm,ru_from_en
איש,he
of,en
уж,ru
nfv lkz,ru_from_en
yflj,ru_from_en
and,en
ТР,he_from_ru
ее,ru
ЫКД ТР,he_from_ru
אם ׳םוךג,en_from_he
PGO,he_from_en
ты,ru
ЕЩ АШ,he_from_ru
טכ,ru_from_he
она,ru
иу,en_from_ru
to,en
N<H NH,he_from_en
כםר,en_from_he
ZNI T<,he_from_en
gjl dtcm,ru_from_en
СЕ,he_from_ru
иусфгыу,en_from_ru
MRHL NAPJV,he_from_en
дело,ru
дом,ru
ТР,he_from_ru
FTI HUSG,he_from_en
ЬКРД,he_from_ru
ש דם,en_from_he
rjulf,ru_from_en
сейчас,ru
ерун туц,en_from_ru
ןכ םכ,en_from_he
be,en
ыфн,en_from_ru
сам,ru
KNV GUAV,he_from_en
איקרק יק,en_from_he
me,en
щгк,en_from_ru
который,ru
into,en
make,en
ש ןא,en_from_he
они,ru
лицо,ru
ефлу,en_from_ru
גד לנ,ru_from_he
זה,he
идти,ru
ЕБ КГЕМ,he_from_ru
в,ru
נק,en_from_he
םר,en_from_he
year,en
вот,ru
אא,ru_from_he
דרך,he
ר,ru_from_he
